"Year","data.Geography","data.Age group","data.Gender","GeoCode","Value"
"2016","data.Saskatchewan","data.15 to 24 years","data.Women+",47,10
"2016","data.Saskatchewan","data.18 to 24 years","data.Total - Gender",47,15
"2016","data.Saskatchewan","data.18 to 24 years","data.Men+",47,16
"2016","data.Saskatchewan","data.18 to 24 years","data.Women+",47,13
"2016","data.Saskatchewan","data.20 to 24 years","data.Total - Gender",47,14
"2016","data.Saskatchewan","data.20 to 24 years","data.Men+",47,16
"2016","data.Saskatchewan","data.20 to 24 years","data.Women+",47,12
"2016","data.Saskatchewan","data.25 to 29 years","data.Total - Gender",47,15
"2016","data.Saskatchewan","data.25 to 29 years","data.Men+",47,12
"2016","data.Saskatchewan","data.25 to 29 years","data.Women+",47,18
"2016","data.Alberta","data.Total, 15 to 29 years","data.Total - Gender",48,13
"2016","data.Alberta","data.Total, 15 to 29 years","data.Men+",48,13
"2016","data.Alberta","data.Total, 15 to 29 years","data.Women+",48,14
"2016","data.Alberta","data.15 to 19 years","data.Total - Gender",48,6
"2016","data.Alberta","data.15 to 19 years","data.Men+",48,7
"2016","data.Alberta","data.15 to 19 years","data.Women+",48,4
"2016","data.Alberta","data.15 to 24 years","data.Total - Gender",48,11
"2016","data.Alberta","data.15 to 24 years","data.Men+",48,12
"2016","data.Alberta","data.15 to 24 years","data.Women+",48,9
"2016","data.Alberta","data.18 to 24 years","data.Total - Gender",48,14
"2016","data.Alberta","data.18 to 24 years","data.Men+",48,16
"2016","data.Alberta","data.18 to 24 years","data.Women+",48,13
"2016","data.Alberta","data.20 to 24 years","data.Total - Gender",48,15
"2016","data.Alberta","data.20 to 24 years","data.Men+",48,16
"2016","data.Alberta","data.20 to 24 years","data.Women+",48,14
"2016","data.Alberta","data.25 to 29 years","data.Total - Gender",48,17
"2016","data.Alberta","data.25 to 29 years","data.Men+",48,13
"2016","data.Alberta","data.25 to 29 years","data.Women+",48,21
"2016","data.British Columbia","data.Total, 15 to 29 years","data.Total - Gender",59,12
"2016","data.British Columbia","data.Total, 15 to 29 years","data.Men+",59,13
"2016","data.British Columbia","data.Total, 15 to 29 years","data.Women+",59,11
"2016","data.British Columbia","data.15 to 19 years","data.Total - Gender",59,7
"2016","data.British Columbia","data.15 to 19 years","data.Men+",59,8
"2016","data.British Columbia","data.15 to 19 years","data.Women+",59,6
"2016","data.British Columbia","data.15 to 24 years","data.Total - Gender",59,10
"2016","data.British Columbia","data.15 to 24 years","data.Men+",59,11
"2016","data.British Columbia","data.15 to 24 years","data.Women+",59,8
"2016","data.British Columbia","data.18 to 24 years","data.Total - Gender",59,12
"2016","data.British Columbia","data.18 to 24 years","data.Men+",59,14
"2016","data.British Columbia","data.18 to 24 years","data.Women+",59,10
"2016","data.British Columbia","data.20 to 24 years","data.Total - Gender",59,12
"2016","data.British Columbia","data.20 to 24 years","data.Men+",59,14
"2016","data.British Columbia","data.20 to 24 years","data.Women+",59,11
"2016","data.British Columbia","data.25 to 29 years","data.Total - Gender",59,16
"2016","data.British Columbia","data.25 to 29 years","data.Men+",59,15
"2016","data.British Columbia","data.25 to 29 years","data.Women+",59,17
"2016","data.Yukon","data.Total, 15 to 29 years","data.Total - Gender",60,15
"2016","data.Yukon","data.Total, 15 to 29 years","data.Men+",60,15
"2016","data.Yukon","data.Total, 15 to 29 years","data.Women+",60,15
"2016","data.Yukon","data.15 to 19 years","data.Total - Gender",60,
"2016","data.Yukon","data.15 to 19 years","data.Men+",60,
"2016","data.Yukon","data.15 to 19 years","data.Women+",60,
"2016","data.Yukon","data.15 to 24 years","data.Total - Gender",60,13
"2016","data.Yukon","data.15 to 24 years","data.Men+",60,14
"2016","data.Yukon","data.15 to 24 years","data.Women+",60,12
"2016","data.Yukon","data.18 to 24 years","data.Total - Gender",60,18
"2016","data.Yukon","data.18 to 24 years","data.Men+",60,20
"2016","data.Yukon","data.18 to 24 years","data.Women+",60,16
"2016","data.Yukon","data.20 to 24 years","data.Total - Gender",60,20
"2016","data.Yukon","data.20 to 24 years","data.Men+",60,20
"2016","data.Yukon","data.20 to 24 years","data.Women+",60,
"2016","data.Yukon","data.25 to 29 years","data.Total - Gender",60,18
"2016","data.Yukon","data.25 to 29 years","data.Men+",60,17
"2016","data.Yukon","data.25 to 29 years","data.Women+",60,19
"2016","data.Northwest Territories","data.Total, 15 to 29 years","data.Total - Gender",61,20
"2016","data.Northwest Territories","data.Total, 15 to 29 years","data.Men+",61,22
"2016","data.Northwest Territories","data.Total, 15 to 29 years","data.Women+",61,18
"2016","data.Northwest Territories","data.15 to 19 years","data.Total - Gender",61,11
"2016","data.Northwest Territories","data.15 to 19 years","data.Men+",61,
"2016","data.Northwest Territories","data.15 to 19 years","data.Women+",61,
"2016","data.Northwest Territories","data.15 to 24 years","data.Total - Gender",61,20
"2016","data.Northwest Territories","data.15 to 24 years","data.Men+",61,23
"2016","data.Northwest Territories","data.15 to 24 years","data.Women+",61,18
"2016","data.Northwest Territories","data.18 to 24 years","data.Total - Gender",61,27
"2016","data.Northwest Territories","data.18 to 24 years","data.Men+",61,30
"2016","data.Northwest Territories","data.18 to 24 years","data.Women+",61,24
"2016","data.Northwest Territories","data.20 to 24 years","data.Total - Gender",61,29
"2016","data.Northwest Territories","data.20 to 24 years","data.Men+",61,33
"2016","data.Northwest Territories","data.20 to 24 years","data.Women+",61,24
"2016","data.Northwest Territories","data.25 to 29 years","data.Total - Gender",61,19
"2016","data.Northwest Territories","data.25 to 29 years","data.Men+",61,20
"2016","data.Northwest Territories","data.25 to 29 years","data.Women+",61,18
"2016","data.Nunavut","data.Total, 15 to 29 years","data.Total - Gender",62,36
"2016","data.Nunavut","data.Total, 15 to 29 years","data.Men+",62,39
"2016","data.Nunavut","data.Total, 15 to 29 years","data.Women+",62,33
"2016","data.Nunavut","data.15 to 19 years","data.Total - Gender",62,24
"2016","data.Nunavut","data.15 to 19 years","data.Men+",62,
"2016","data.Nunavut","data.15 to 19 years","data.Women+",62,
"2016","data.Nunavut","data.15 to 24 years","data.Total - Gender",62,35
"2016","data.Nunavut","data.15 to 24 years","data.Men+",62,37
"2016","data.Nunavut","data.15 to 24 years","data.Women+",62,33
"2016","data.Nunavut","data.18 to 24 years","data.Total - Gender",62,45
"2016","data.Nunavut","data.18 to 24 years","data.Men+",62,46
"2016","data.Nunavut","data.18 to 24 years","data.Women+",62,44
"2016","data.Nunavut","data.20 to 24 years","data.Total - Gender",62,47
"2016","data.Nunavut","data.20 to 24 years","data.Men+",62,48
"2016","data.Nunavut","data.20 to 24 years","data.Women+",62,45
"2016","data.Nunavut","data.25 to 29 years","data.Total - Gender",62,38
"2016","data.Nunavut","data.25 to 29 years","data.Men+",62,42
"2016","data.Nunavut","data.25 to 29 years","data.Women+",62,32
"2017","data.Canada","data.Total, 15 to 29 years","data.Men+",,12
"2017","data.Canada","data.Total, 15 to 29 years","data.Women+",,11
"2017","data.Canada","data.15 to 19 years","data.Total - Gender",,6
"2017","data.Canada","data.15 to 19 years","data.Men+",,7
"2017","data.Canada","data.15 to 19 years","data.Women+",,5
"2017","data.Canada","data.15 to 24 years","data.Total - Gender",,9
"2017","data.Canada","data.15 to 24 years","data.Men+",,10
"2017","data.Canada","data.15 to 24 years","data.Women+",,8
"2017","data.Canada","data.18 to 24 years","data.Total - Gender",,12
"2017","data.Canada","data.18 to 24 years","data.Men+",,13
"2017","data.Canada","data.18 to 24 years","data.Women+",,10
"2017","data.Canada","data.20 to 24 years","data.Total - Gender",,13
"2017","data.Canada","data.20 to 24 years","data.Men+",,14
"2017","data.Canada","data.20 to 24 years","data.Women+",,11
"2017","data.Canada","data.25 to 29 years","data.Total - Gender",,16
"2017","data.Canada","data.25 to 29 years","data.Men+",,15
"2017","data.Canada","data.25 to 29 years","data.Women+",,16
"2017","data.Newfoundland and Labrador","data.Total, 15 to 29 years","data.Total - Gender",10,21
"2017","data.Newfoundland and Labrador","data.Total, 15 to 29 years","data.Men+",10,24
"2017","data.Newfoundland and Labrador","data.Total, 15 to 29 years","data.Women+",10,18
"2017","data.Newfoundland and Labrador","data.15 to 19 years","data.Total - Gender",10,8
"2017","data.Newfoundland and Labrador","data.15 to 19 years","data.Men+",10,10
"2017","data.Newfoundland and Labrador","data.15 to 19 years","data.Women+",10,7
"2017","data.Newfoundland and Labrador","data.15 to 24 years","data.Total - Gender",10,17
"2017","data.Newfoundland and Labrador","data.15 to 24 years","data.Men+",10,20
"2017","data.Newfoundland and Labrador","data.15 to 24 years","data.Women+",10,13
"2017","data.Newfoundland and Labrador","data.18 to 24 years","data.Total - Gender",10,23
"2017","data.Newfoundland and Labrador","data.18 to 24 years","data.Men+",10,27
"2017","data.Newfoundland and Labrador","data.18 to 24 years","data.Women+",10,18
"2017","data.Newfoundland and Labrador","data.20 to 24 years","data.Total - Gender",10,25
"2017","data.Newfoundland and Labrador","data.20 to 24 years","data.Men+",10,31
"2017","data.Newfoundland and Labrador","data.20 to 24 years","data.Women+",10,20
"2017","data.Newfoundland and Labrador","data.25 to 29 years","data.Total - Gender",10,29
"2017","data.Newfoundland and Labrador","data.25 to 29 years","data.Men+",10,31
"2017","data.Newfoundland and Labrador","data.25 to 29 years","data.Women+",10,27
"2017","data.Prince Edward Island","data.Total, 15 to 29 years","data.Total - Gender",11,17
"2017","data.Prince Edward Island","data.Total, 15 to 29 years","data.Men+",11,19
"2017","data.Prince Edward Island","data.Total, 15 to 29 years","data.Women+",11,15
"2017","data.Prince Edward Island","data.15 to 19 years","data.Total - Gender",11,12
"2017","data.Prince Edward Island","data.15 to 19 years","data.Men+",11,15
"2017","data.Prince Edward Island","data.15 to 19 years","data.Women+",11,9
"2017","data.Prince Edward Island","data.15 to 24 years","data.Total - Gender",11,16
"2017","data.Prince Edward Island","data.15 to 24 years","data.Men+",11,19
"2017","data.Prince Edward Island","data.15 to 24 years","data.Women+",11,14
"2017","data.Prince Edward Island","data.18 to 24 years","data.Total - Gender",11,22
"2017","data.Prince Edward Island","data.18 to 24 years","data.Men+",11,26
"2017","data.Prince Edward Island","data.18 to 24 years","data.Women+",11,18
"2017","data.Prince Edward Island","data.20 to 24 years","data.Total - Gender",11,21
"2017","data.Prince Edward Island","data.20 to 24 years","data.Men+",11,24
"2017","data.Prince Edward Island","data.20 to 24 years","data.Women+",11,18
"2017","data.Prince Edward Island","data.25 to 29 years","data.Total - Gender",11,17
"2017","data.Prince Edward Island","data.25 to 29 years","data.Men+",11,18
"2017","data.Prince Edward Island","data.25 to 29 years","data.Women+",11,17
"2017","data.Nova Scotia","data.Total, 15 to 29 years","data.Total - Gender",12,14
"2017","data.Nova Scotia","data.Total, 15 to 29 years","data.Men+",12,16
"2017","data.Nova Scotia","data.Total, 15 to 29 years","data.Women+",12,13
"2017","data.Nova Scotia","data.15 to 19 years","data.Total - Gender",12,7
"2017","data.Nova Scotia","data.15 to 19 years","data.Men+",12,8
"2017","data.Nova Scotia","data.15 to 19 years","data.Women+",12,6
"2017","data.Nova Scotia","data.15 to 24 years","data.Total - Gender",12,12
"2017","data.Nova Scotia","data.15 to 24 years","data.Men+",12,14
"2017","data.Nova Scotia","data.15 to 24 years","data.Women+",12,10
"2017","data.Nova Scotia","data.18 to 24 years","data.Total - Gender",12,15
"2017","data.Nova Scotia","data.18 to 24 years","data.Men+",12,17
"2017","data.Nova Scotia","data.18 to 24 years","data.Women+",12,12
"2017","data.Nova Scotia","data.20 to 24 years","data.Total - Gender",12,16
"2017","data.Nova Scotia","data.20 to 24 years","data.Men+",12,19
"2017","data.Nova Scotia","data.20 to 24 years","data.Women+",12,13
"2017","data.Nova Scotia","data.25 to 29 years","data.Total - Gender",12,20
"2017","data.Nova Scotia","data.25 to 29 years","data.Men+",12,22
"2017","data.Nova Scotia","data.25 to 29 years","data.Women+",12,18
"2017","data.New Brunswick","data.Total, 15 to 29 years","data.Total - Gender",13,16
"2017","data.New Brunswick","data.Total, 15 to 29 years","data.Men+",13,18
"2017","data.New Brunswick","data.Total, 15 to 29 years","data.Women+",13,14
"2017","data.New Brunswick","data.15 to 19 years","data.Total - Gender",13,8
"2017","data.New Brunswick","data.15 to 19 years","data.Men+",13,10
"2017","data.New Brunswick","data.15 to 19 years","data.Women+",13,7
"2017","data.New Brunswick","data.15 to 24 years","data.Total - Gender",13,14
"2017","data.New Brunswick","data.15 to 24 years","data.Men+",13,16
"2017","data.New Brunswick","data.15 to 24 years","data.Women+",13,12
"2017","data.New Brunswick","data.18 to 24 years","data.Total - Gender",13,18
"2017","data.New Brunswick","data.18 to 24 years","data.Men+",13,20
"2017","data.New Brunswick","data.18 to 24 years","data.Women+",13,16
"2017","data.New Brunswick","data.20 to 24 years","data.Total - Gender",13,19
"2017","data.New Brunswick","data.20 to 24 years","data.Men+",13,22
"2017","data.New Brunswick","data.20 to 24 years","data.Women+",13,17
"2017","data.New Brunswick","data.25 to 29 years","data.Total - Gender",13,20
"2017","data.New Brunswick","data.25 to 29 years","data.Men+",13,23
"2017","data.New Brunswick","data.25 to 29 years","data.Women+",13,17
"2017","data.Quebec","data.Total, 15 to 29 years","data.Total - Gender",24,10
"2017","data.Quebec","data.Total, 15 to 29 years","data.Men+",24,12
"2017","data.Quebec","data.Total, 15 to 29 years","data.Women+",24,9
"2017","data.Quebec","data.15 to 19 years","data.Total - Gender",24,6
"2017","data.Quebec","data.15 to 19 years","data.Men+",24,6
"2017","data.Quebec","data.15 to 19 years","data.Women+",24,6
"2017","data.Quebec","data.15 to 24 years","data.Total - Gender",24,8
"2017","data.Quebec","data.15 to 24 years","data.Men+",24,9
"2017","data.Quebec","data.15 to 24 years","data.Women+",24,7
"2017","data.Quebec","data.18 to 24 years","data.Total - Gender",24,10
"2017","data.Quebec","data.18 to 24 years","data.Men+",24,12
"2017","data.Quebec","data.18 to 24 years","data.Women+",24,8
"2017","data.Quebec","data.20 to 24 years","data.Total - Gender",24,10
"2017","data.Quebec","data.20 to 24 years","data.Men+",24,12
"2017","data.Quebec","data.20 to 24 years","data.Women+",24,7
"2017","data.Quebec","data.25 to 29 years","data.Total - Gender",24,14
"2017","data.Quebec","data.25 to 29 years","data.Men+",24,16
"2017","data.Quebec","data.25 to 29 years","data.Women+",24,13
"2017","data.Ontario","data.Total, 15 to 29 years","data.Total - Gender",35,12
"2017","data.Ontario","data.Total, 15 to 29 years","data.Men+",35,12
"2017","data.Ontario","data.Total, 15 to 29 years","data.Women+",35,11
"2017","data.Ontario","data.15 to 19 years","data.Total - Gender",35,5
"2017","data.Ontario","data.15 to 19 years","data.Men+",35,6
"2017","data.Ontario","data.15 to 19 years","data.Women+",35,4
"2017","data.Ontario","data.15 to 24 years","data.Total - Gender",35,9
"2017","data.Ontario","data.15 to 24 years","data.Men+",35,10
"2017","data.Ontario","data.15 to 24 years","data.Women+",35,8
"2017","data.Ontario","data.18 to 24 years","data.Total - Gender",35,11
"2017","data.Ontario","data.18 to 24 years","data.Men+",35,12
"2017","data.Ontario","data.18 to 24 years","data.Women+",35,11
"2017","data.Ontario","data.20 to 24 years","data.Total - Gender",35,12
"2017","data.Ontario","data.20 to 24 years","data.Men+",35,13
"2017","data.Ontario","data.20 to 24 years","data.Women+",35,12
