"Year","data.Geography","data.Economic family type","GeoCode","Value"
"2016","data.Atlantic provinces","data.Elderly males not in an economic family",,30000
"2016","data.Atlantic provinces","data.Elderly females not in an economic family",,28600
"2016","data.Atlantic provinces","data.Non-elderly persons not in an economic family",,31500
"2016","data.Atlantic provinces","data.Non-elderly males not in an economic family",,32000
"2016","data.Atlantic provinces","data.Non-elderly females not in an economic family",,31100
"2016","data.Newfoundland and Labrador","data.Economic families and persons not in an economic family",10,66300
"2016","data.Newfoundland and Labrador","data.Economic families",10,85100
"2016","data.Newfoundland and Labrador","data.Elderly families",10,54000
"2016","data.Newfoundland and Labrador","data.Elderly couples",10,48500
"2016","data.Newfoundland and Labrador","data.Other elderly families",10,
"2016","data.Newfoundland and Labrador","data.Non-elderly families",10,95300
"2016","data.Newfoundland and Labrador","data.Couples",10,90900
"2016","data.Newfoundland and Labrador","data.Couples with children",10,112100
"2016","data.Newfoundland and Labrador","data.Couples with other relatives",10,125400
"2016","data.Newfoundland and Labrador","data.Lone-parent families",10,56000
"2016","data.Newfoundland and Labrador","data.Male lone-parent families",10,
"2016","data.Newfoundland and Labrador","data.Female lone-parent families",10,56000
"2016","data.Newfoundland and Labrador","data.Other non-elderly families",10,82800
"2016","data.Newfoundland and Labrador","data.Persons not in an economic family",10,31100
"2016","data.Newfoundland and Labrador","data.Elderly persons not in an economic family",10,28600
"2016","data.Newfoundland and Labrador","data.Elderly males not in an economic family",10,29400
"2016","data.Newfoundland and Labrador","data.Elderly females not in an economic family",10,27000
"2016","data.Newfoundland and Labrador","data.Non-elderly persons not in an economic family",10,35900
"2016","data.Newfoundland and Labrador","data.Non-elderly males not in an economic family",10,39800
"2016","data.Newfoundland and Labrador","data.Non-elderly females not in an economic family",10,28900
"2016","data.Prince Edward Island","data.Economic families and persons not in an economic family",11,58700
"2016","data.Prince Edward Island","data.Economic families",11,78800
"2016","data.Prince Edward Island","data.Elderly families",11,65700
"2016","data.Prince Edward Island","data.Elderly couples",11,62400
"2016","data.Prince Edward Island","data.Other elderly families",11,90500
"2016","data.Prince Edward Island","data.Non-elderly families",11,83400
"2016","data.Prince Edward Island","data.Couples",11,71600
"2016","data.Prince Edward Island","data.Couples with children",11,102400
"2016","data.Prince Edward Island","data.Couples with other relatives",11,104800
"2016","data.Prince Edward Island","data.Lone-parent families",11,47600
"2016","data.Prince Edward Island","data.Male lone-parent families",11,
"2016","data.Prince Edward Island","data.Female lone-parent families",11,46900
"2016","data.Prince Edward Island","data.Other non-elderly families",11,74300
"2016","data.Prince Edward Island","data.Persons not in an economic family",11,30000
"2016","data.Prince Edward Island","data.Elderly persons not in an economic family",11,29600
"2016","data.Prince Edward Island","data.Elderly males not in an economic family",11,
"2016","data.Prince Edward Island","data.Elderly females not in an economic family",11,27500
"2016","data.Prince Edward Island","data.Non-elderly persons not in an economic family",11,30200
"2016","data.Prince Edward Island","data.Non-elderly males not in an economic family",11,30200
"2016","data.Prince Edward Island","data.Non-elderly females not in an economic family",11,28200
"2016","data.Nova Scotia","data.Economic families and persons not in an economic family",12,58500
"2016","data.Nova Scotia","data.Economic families",12,81300
"2016","data.Nova Scotia","data.Elderly families",12,65900
"2016","data.Nova Scotia","data.Elderly couples",12,63800
"2016","data.Nova Scotia","data.Other elderly families",12,78600
"2016","data.Nova Scotia","data.Non-elderly families",12,88600
"2016","data.Nova Scotia","data.Couples",12,82800
"2016","data.Nova Scotia","data.Couples with children",12,109100
"2016","data.Nova Scotia","data.Couples with other relatives",12,122000
"2016","data.Nova Scotia","data.Lone-parent families",12,50100
"2016","data.Nova Scotia","data.Male lone-parent families",12,
"2016","data.Nova Scotia","data.Female lone-parent families",12,48100
"2016","data.Nova Scotia","data.Other non-elderly families",12,72400
"2016","data.Nova Scotia","data.Persons not in an economic family",12,31200
"2016","data.Nova Scotia","data.Elderly persons not in an economic family",12,31000
"2016","data.Nova Scotia","data.Elderly males not in an economic family",12,32000
"2016","data.Nova Scotia","data.Elderly females not in an economic family",12,30700
"2016","data.Nova Scotia","data.Non-elderly persons not in an economic family",12,31300
"2016","data.Nova Scotia","data.Non-elderly males not in an economic family",12,28800
"2016","data.Nova Scotia","data.Non-elderly females not in an economic family",12,35200
"2016","data.New Brunswick","data.Economic families and persons not in an economic family",13,58600
"2016","data.New Brunswick","data.Economic families",13,77400
"2016","data.New Brunswick","data.Elderly families",13,60500
"2016","data.New Brunswick","data.Elderly couples",13,60500
"2016","data.New Brunswick","data.Other elderly families",13,54800
"2016","data.New Brunswick","data.Non-elderly families",13,86300
"2016","data.New Brunswick","data.Couples",13,80700
"2016","data.New Brunswick","data.Couples with children",13,100900
"2016","data.New Brunswick","data.Couples with other relatives",13,112800
"2016","data.New Brunswick","data.Lone-parent families",13,50500
"2016","data.New Brunswick","data.Male lone-parent families",13,
"2016","data.New Brunswick","data.Female lone-parent families",13,49900
"2016","data.New Brunswick","data.Other non-elderly families",13,74300
"2016","data.New Brunswick","data.Persons not in an economic family",13,29600
"2016","data.New Brunswick","data.Elderly persons not in an economic family",13,27800
"2016","data.New Brunswick","data.Elderly males not in an economic family",13,29500
"2016","data.New Brunswick","data.Elderly females not in an economic family",13,27500
"2016","data.New Brunswick","data.Non-elderly persons not in an economic family",13,29800
"2016","data.New Brunswick","data.Non-elderly males not in an economic family",13,32100
"2016","data.New Brunswick","data.Non-elderly females not in an economic family",13,28300
"2016","data.Quebec","data.Economic families and persons not in an economic family",24,58100
"2016","data.Quebec","data.Economic families",24,83400
"2016","data.Quebec","data.Elderly families",24,61800
"2016","data.Quebec","data.Elderly couples",24,61800
"2016","data.Quebec","data.Other elderly families",24,63000
"2016","data.Quebec","data.Non-elderly families",24,90200
"2016","data.Quebec","data.Couples",24,82900
"2016","data.Quebec","data.Couples with children",24,105600
"2016","data.Quebec","data.Couples with other relatives",24,125500
"2016","data.Quebec","data.Lone-parent families",24,59500
"2016","data.Quebec","data.Male lone-parent families",24,68200
"2016","data.Quebec","data.Female lone-parent families",24,56900
"2016","data.Quebec","data.Other non-elderly families",24,71100
"2016","data.Quebec","data.Persons not in an economic family",24,32200
"2016","data.Quebec","data.Elderly persons not in an economic family",24,28000
"2016","data.Quebec","data.Elderly males not in an economic family",24,28400
"2016","data.Quebec","data.Elderly females not in an economic family",24,27900
"2016","data.Quebec","data.Non-elderly persons not in an economic family",24,35100
"2016","data.Quebec","data.Non-elderly males not in an economic family",24,36500
"2016","data.Quebec","data.Non-elderly females not in an economic family",24,33500
"2016","data.Ontario","data.Economic families and persons not in an economic family",35,69300
"2016","data.Ontario","data.Economic families",35,95900
"2016","data.Ontario","data.Elderly families",35,70300
"2016","data.Ontario","data.Elderly couples",35,66700
"2016","data.Ontario","data.Other elderly families",35,86200
"2016","data.Ontario","data.Non-elderly families",35,103700
"2016","data.Ontario","data.Couples",35,96100
"2016","data.Ontario","data.Couples with children",35,112800
"2016","data.Ontario","data.Couples with other relatives",35,138100
"2016","data.Ontario","data.Lone-parent families",35,47400
"2016","data.Ontario","data.Male lone-parent families",35,59300
"2016","data.Ontario","data.Female lone-parent families",35,45100
"2016","data.Ontario","data.Other non-elderly families",35,84100
"2016","data.Ontario","data.Persons not in an economic family",35,34800
"2016","data.Ontario","data.Elderly persons not in an economic family",35,35100
"2016","data.Ontario","data.Elderly males not in an economic family",35,36700
"2016","data.Ontario","data.Elderly females not in an economic family",35,33900
"2016","data.Ontario","data.Non-elderly persons not in an economic family",35,34500
"2016","data.Ontario","data.Non-elderly males not in an economic family",35,38000
"2016","data.Ontario","data.Non-elderly females not in an economic family",35,30800
"2016","data.Prairie provinces","data.Economic families and persons not in an economic family",,78000
"2016","data.Prairie provinces","data.Economic families",,103900
"2016","data.Prairie provinces","data.Elderly families",,76400
"2016","data.Prairie provinces","data.Elderly couples",,74900
"2016","data.Prairie provinces","data.Other elderly families",,86200
"2016","data.Prairie provinces","data.Non-elderly families",,109600
"2016","data.Prairie provinces","data.Couples",,96600
"2016","data.Prairie provinces","data.Couples with children",,117100
"2016","data.Prairie provinces","data.Couples with other relatives",,156000
"2016","data.Prairie provinces","data.Lone-parent families",,68300
"2016","data.Prairie provinces","data.Male lone-parent families",,89100
"2016","data.Prairie provinces","data.Female lone-parent families",,61000
