"Year","Geography","Source","GeoCode","Value"
2012,"Ontario","Heavy Industry",35,31.284
2012,"Ontario","Light Manufacturing, Construction and Forest Resources",35,9
2012,"Ontario","Buildings",35,32.826
2012,"Ontario","Waste",35,7.128
2012,"Ontario","Agriculture",35,11.233
2012,"Prince Edward Island","Provincial Inventory Total",11,1.922
2012,"Prince Edward Island","Oil and Gas",11,0
2012,"Prince Edward Island","Transport",11,0.781
2012,"Prince Edward Island","Heavy Industry",11,0.005
2012,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.232
2012,"Prince Edward Island","Buildings",11,0.488
2012,"Prince Edward Island","Waste",11,0.084
2012,"Prince Edward Island","Agriculture",11,0.321
2012,"Quebec","Provincial Inventory Total",24,79.324
2012,"Quebec","Oil and Gas",24,2.691
2012,"Quebec","Transport",24,31.886
2012,"Quebec","Heavy Industry",24,17.924
2012,"Quebec","Light Manufacturing, Construction and Forest Resources",24,5.365
2012,"Quebec","Buildings",24,8.973
2012,"Quebec","Waste",24,3.138
2012,"Quebec","Agriculture",24,8.806
2012,"Saskatchewan","Provincial Inventory Total",47,82.65
2012,"Saskatchewan","Oil and Gas",47,36.36
2012,"Saskatchewan","Transport",47,9.335
2012,"Saskatchewan","Heavy Industry",47,3.228
2012,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.829
2012,"Saskatchewan","Buildings",47,3.197
2012,"Saskatchewan","Waste",47,1.397
2012,"Saskatchewan","Agriculture",47,13.536
2012,"Yukon","Territorial Inventory Total",60,0.677
2012,"Yukon","Oil and Gas",60,0.026
2012,"Yukon","Transport",60,0.363
2012,"Yukon","Heavy Industry",60,0.114
2012,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.023
2012,"Yukon","Buildings",60,0.098
2012,"Yukon","Waste",60,0.029
2012,"Yukon","Agriculture",60,0.005
2013,"Alberta","Provincial Inventory Total",48,291.528
2013,"Alberta","Oil and Gas",48,151.546
2013,"Alberta","Transport",48,29.02
2013,"Alberta","Heavy Industry",48,18.767
2013,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.267
2013,"Alberta","Buildings",48,20.423
2013,"Alberta","Waste",48,4.031
2013,"Alberta","Agriculture",48,19.764
2013,"British Columbia","Provincial Inventory Total",59,59.506
2013,"British Columbia","Oil and Gas",59,14.825
2013,"British Columbia","Transport",59,20.164
2013,"British Columbia","Heavy Industry",59,5.773
2013,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,2.872
2013,"British Columbia","Buildings",59,7.914
2013,"British Columbia","Waste",59,2.567
2013,"British Columbia","Agriculture",59,2.669
2013,"Canada","Oil and Gas",,225.093
2013,"Canada","Transport",,165.924
2013,"Canada","Heavy Industry",,80.508
2013,"Canada","Light Manufacturing, Construction and Forest Resources",,24.132
2013,"Canada","Buildings",,85.092
2013,"Canada","Waste",,21.848
2013,"Canada","Agriculture",,65.542
2013,"Manitoba","Provincial Inventory Total",46,21.032
2013,"Manitoba","Oil and Gas",46,0.906
2013,"Manitoba","Transport",46,6.375
2013,"Manitoba","Heavy Industry",46,1.372
2013,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,0.982
2013,"Manitoba","Buildings",46,2.864
2013,"Manitoba","Waste",46,1.387
2013,"Manitoba","Agriculture",46,7.024
2013,"New Brunswick","Provincial Inventory Total",13,14.303
2013,"New Brunswick","Oil and Gas",13,3.361
2013,"New Brunswick","Transport",13,3.603
2013,"New Brunswick","Heavy Industry",13,0.915
2013,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.551
2013,"New Brunswick","Buildings",13,1.102
2013,"New Brunswick","Waste",13,0.647
2013,"New Brunswick","Agriculture",13,0.526
2013,"Newfoundland and Labrador","Provincial Inventory Total",10,10.184
2013,"Newfoundland and Labrador","Oil and Gas",10,2.421
2013,"Newfoundland and Labrador","Transport",10,3.579
2013,"Newfoundland and Labrador","Heavy Industry",10,1.304
2013,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.335
2013,"Newfoundland and Labrador","Buildings",10,0.971
2013,"Newfoundland and Labrador","Waste",10,0.602
2013,"Newfoundland and Labrador","Agriculture",10,0.104
2013,"Northwest Territories","Territorial Inventory Total",61,1.576
2013,"Northwest Territories","Oil and Gas",61,0.035
2013,"Northwest Territories","Transport",61,0.625
2013,"Northwest Territories","Heavy Industry",61,0.516
2013,"Northwest Territories","Buildings",61,0.289
2013,"Northwest Territories","Waste",61,0.035
2013,"Nova Scotia","Provincial Inventory Total",12,17.986
2013,"Nova Scotia","Oil and Gas",12,1.419
2013,"Nova Scotia","Transport",12,4.433
2013,"Nova Scotia","Heavy Industry",12,0.621
2013,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.492
2013,"Nova Scotia","Buildings",12,2.368
2013,"Nova Scotia","Waste",12,0.508
2013,"Nova Scotia","Agriculture",12,0.449
2013,"Nunavut","Territorial Inventory Total",62,0.79
2013,"Nunavut","Transport",62,0.351
2013,"Nunavut","Heavy Industry",62,0.225
2013,"Nunavut","Buildings",62,0.065
2013,"Nunavut","Waste",62,0.03
2013,"Ontario","Provincial Inventory Total",35,168.911
2013,"Ontario","Oil and Gas",35,10.27
2013,"Ontario","Transport",35,56.281
2013,"Ontario","Heavy Industry",35,29.427
2013,"Ontario","Light Manufacturing, Construction and Forest Resources",35,8.884
2013,"Ontario","Buildings",35,35.996
2013,"Ontario","Waste",35,7.321
2013,"Ontario","Agriculture",35,11.552
2013,"Prince Edward Island","Provincial Inventory Total",11,1.623
2013,"Prince Edward Island","Oil and Gas",11,0
2013,"Prince Edward Island","Transport",11,0.676
2013,"Prince Edward Island","Heavy Industry",11,0.006
2013,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.143
2013,"Prince Edward Island","Buildings",11,0.433
2013,"Prince Edward Island","Waste",11,0.082
2013,"Prince Edward Island","Agriculture",11,0.279
2013,"Quebec","Provincial Inventory Total",24,78.701
2013,"Quebec","Oil and Gas",24,2.694
2013,"Quebec","Transport",24,30.388
2013,"Quebec","Heavy Industry",24,18.373
2013,"Quebec","Light Manufacturing, Construction and Forest Resources",24,5.754
2013,"Quebec","Buildings",24,9.185
2013,"Quebec","Waste",24,3.243
2013,"Quebec","Agriculture",24,8.627
2013,"Saskatchewan","Provincial Inventory Total",47,84.618
2013,"Saskatchewan","Oil and Gas",47,37.616
2013,"Saskatchewan","Transport",47,10.104
2013,"Saskatchewan","Heavy Industry",47,3.1
2013,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.813
2013,"Saskatchewan","Buildings",47,3.395
2013,"Saskatchewan","Waste",47,1.364
2013,"Saskatchewan","Agriculture",47,14.543
2013,"Yukon","Territorial Inventory Total",60,0.598
2013,"Yukon","Oil and Gas",60,0
2013,"Yukon","Transport",60,0.325
2013,"Yukon","Heavy Industry",60,0.11
2013,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.023
2013,"Yukon","Buildings",60,0.088
2013,"Yukon","Waste",60,0.03
2013,"Yukon","Agriculture",60,0.005
2014,"Alberta","Provincial Inventory Total",48,293.611
2014,"Alberta","Oil and Gas",48,153.324
2014,"Alberta","Transport",48,30.096
2014,"Alberta","Heavy Industry",48,20.575
2014,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.269
2014,"Alberta","Buildings",48,18.977
2014,"Alberta","Waste",48,4.178
2014,"Alberta","Agriculture",48,19.671
2014,"British Columbia","Provincial Inventory Total",59,58.928
2014,"British Columbia","Oil and Gas",59,14.632
2014,"British Columbia","Transport",59,20.138
2014,"British Columbia","Heavy Industry",59,6.097
2014,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,2.575
2014,"British Columbia","Buildings",59,7.863
2014,"British Columbia","Waste",59,2.539
2014,"British Columbia","Agriculture",59,2.66
2014,"Canada","Oil and Gas",,229.7
2014,"Canada","Transport",,163.218
2014,"Canada","Heavy Industry",,82.966
2014,"Canada","Light Manufacturing, Construction and Forest Resources",,22.395
2014,"Canada","Buildings",,85.182
2014,"Canada","Waste",,22.096
2014,"Canada","Agriculture",,64.724
2014,"Manitoba","Provincial Inventory Total",46,21.001
2014,"Manitoba","Oil and Gas",46,1.088
2014,"Manitoba","Transport",46,6.441
2014,"Manitoba","Heavy Industry",46,1.212
2014,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.027
2014,"Manitoba","Buildings",46,2.945
2014,"Manitoba","Waste",46,1.352
2014,"Manitoba","Agriculture",46,6.807
2014,"New Brunswick","Provincial Inventory Total",13,14.008
2014,"New Brunswick","Oil and Gas",13,2.957
2014,"New Brunswick","Transport",13,3.336
2014,"New Brunswick","Heavy Industry",13,0.754
2014,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.439
2014,"New Brunswick","Buildings",13,1.216
2014,"New Brunswick","Waste",13,0.672
2014,"New Brunswick","Agriculture",13,0.526
2014,"Newfoundland and Labrador","Provincial Inventory Total",10,11.184
2014,"Newfoundland and Labrador","Oil and Gas",10,2.504
2014,"Newfoundland and Labrador","Transport",10,3.873
2014,"Newfoundland and Labrador","Heavy Industry",10,1.384
2014,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.401
2014,"Newfoundland and Labrador","Buildings",10,1.099
2014,"Newfoundland and Labrador","Waste",10,0.612
2014,"Newfoundland and Labrador","Agriculture",10,0.105
2014,"Northwest Territories","Territorial Inventory Total",61,1.544
2014,"Northwest Territories","Oil and Gas",61,0.032
2014,"Northwest Territories","Transport",61,0.633
2014,"Northwest Territories","Heavy Industry",61,0.45
2014,"Northwest Territories","Buildings",61,0.299
2014,"Northwest Territories","Waste",61,0.036
2014,"Nova Scotia","Provincial Inventory Total",12,15.968
2014,"Nova Scotia","Oil and Gas",12,0.826
2014,"Nova Scotia","Transport",12,4.158
2014,"Nova Scotia","Heavy Industry",12,0.508
2014,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.459
2014,"Nova Scotia","Buildings",12,2.064
2014,"Nova Scotia","Waste",12,0.522
2014,"Nova Scotia","Agriculture",12,0.43
2014,"Nunavut","Territorial Inventory Total",62,0.74
2014,"Nunavut","Transport",62,0.338
2014,"Nunavut","Heavy Industry",62,0.181
2014,"Nunavut","Buildings",62,0.067
2014,"Nunavut","Waste",62,0.031
2014,"Ontario","Provincial Inventory Total",35,165.068
2014,"Ontario","Oil and Gas",35,10.615
2014,"Ontario","Transport",35,54.616
2014,"Ontario","Heavy Industry",35,30.521
2014,"Ontario","Light Manufacturing, Construction and Forest Resources",35,8.284
2014,"Ontario","Buildings",35,37.302
2014,"Ontario","Waste",35,7.338
2014,"Ontario","Agriculture",35,10.969
2014,"Prince Edward Island","Provincial Inventory Total",11,1.562
2014,"Prince Edward Island","Oil and Gas",11,0
2014,"Prince Edward Island","Transport",11,0.681
2014,"Prince Edward Island","Heavy Industry",11,0.006
2014,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.103
2014,"Prince Edward Island","Buildings",11,0.383
2014,"Prince Edward Island","Waste",11,0.081
2014,"Prince Edward Island","Agriculture",11,0.304
2014,"Quebec","Provincial Inventory Total",24,76.63
2014,"Quebec","Oil and Gas",24,2.684
2014,"Quebec","Transport",24,29.078
2014,"Quebec","Heavy Industry",24,18.431
2014,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.788
2014,"Quebec","Buildings",24,9.523
2014,"Quebec","Waste",24,3.339
2014,"Quebec","Agriculture",24,8.525
2014,"Saskatchewan","Provincial Inventory Total",47,87.667
2014,"Saskatchewan","Oil and Gas",47,41.037
2014,"Saskatchewan","Transport",47,9.519
2014,"Saskatchewan","Heavy Industry",47,2.772
2014,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,1.016
2014,"Saskatchewan","Buildings",47,3.404
2014,"Saskatchewan","Waste",47,1.365
2014,"Saskatchewan","Agriculture",47,14.722
2014,"Yukon","Territorial Inventory Total",60,0.498
2014,"Yukon","Oil and Gas",60,0
2014,"Yukon","Transport",60,0.311
2014,"Yukon","Heavy Industry",60,0.077
2014,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.02
2014,"Yukon","Buildings",60,0.04
2014,"Yukon","Waste",60,0.031
2014,"Yukon","Agriculture",60,0.004
2015,"Alberta","Provincial Inventory Total",48,288.552
2015,"Alberta","Oil and Gas",48,153.527
2015,"Alberta","Transport",48,27.013
2015,"Alberta","Heavy Industry",48,19.399
2015,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.065
2015,"Alberta","Buildings",48,19.013
2015,"Alberta","Waste",48,4.34
2015,"Alberta","Agriculture",48,19.953
2015,"British Columbia","Provincial Inventory Total",59,58.441
2015,"British Columbia","Oil and Gas",59,14.31
2015,"British Columbia","Transport",59,20.122
2015,"British Columbia","Heavy Industry",59,6.18
2015,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,2.912
2015,"British Columbia","Buildings",59,7.417
2015,"British Columbia","Waste",59,2.527
2015,"British Columbia","Agriculture",59,2.791
2015,"Canada","Oil and Gas",,227.947
2015,"Canada","Transport",,161.535
2015,"Canada","Heavy Industry",,80.24
2015,"Canada","Light Manufacturing, Construction and Forest Resources",,23.283
2015,"Canada","Buildings",,84.5
2015,"Canada","Waste",,22.222
2015,"Canada","Agriculture",,66.264
2015,"Manitoba","Provincial Inventory Total",46,20.694
2015,"Manitoba","Oil and Gas",46,1.086
2015,"Manitoba","Transport",46,6.046
2015,"Manitoba","Heavy Industry",46,1.255
2015,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.228
2015,"Manitoba","Buildings",46,2.639
2015,"Manitoba","Waste",46,1.364
2015,"Manitoba","Agriculture",46,6.951
2015,"New Brunswick","Provincial Inventory Total",13,14.062
2015,"New Brunswick","Oil and Gas",13,2.774
2015,"New Brunswick","Transport",13,3.686
2015,"New Brunswick","Heavy Industry",13,0.774
2015,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.443
2015,"New Brunswick","Buildings",13,1.379
2015,"New Brunswick","Waste",13,0.666
2015,"New Brunswick","Agriculture",13,0.441
2015,"Newfoundland and Labrador","Provincial Inventory Total",10,11.397
2015,"Newfoundland and Labrador","Oil and Gas",10,2.454
2015,"Newfoundland and Labrador","Transport",10,3.854
2015,"Newfoundland and Labrador","Heavy Industry",10,1.4
2015,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.629
2015,"Newfoundland and Labrador","Buildings",10,1.003
2015,"Newfoundland and Labrador","Waste",10,0.617
2015,"Newfoundland and Labrador","Agriculture",10,0.098
2015,"Northwest Territories","Territorial Inventory Total",61,1.577
2015,"Northwest Territories","Oil and Gas",61,0.023
2015,"Northwest Territories","Transport",61,0.667
2015,"Northwest Territories","Heavy Industry",61,0.415
2015,"Northwest Territories","Buildings",61,0.306
2015,"Northwest Territories","Waste",61,0.036
2015,"Nova Scotia","Provincial Inventory Total",12,16.149
2015,"Nova Scotia","Oil and Gas",12,0.633
2015,"Nova Scotia","Transport",12,4.704
2015,"Nova Scotia","Heavy Industry",12,0.548
2015,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.392
2015,"Nova Scotia","Buildings",12,2.221
2015,"Nova Scotia","Waste",12,0.482
2015,"Nova Scotia","Agriculture",12,0.41
2015,"Nunavut","Territorial Inventory Total",62,0.689
2015,"Nunavut","Transport",62,0.33
2015,"Nunavut","Heavy Industry",62,0.141
2015,"Nunavut","Buildings",62,0.069
2015,"Nunavut","Waste",62,0.032
2015,"Ontario","Provincial Inventory Total",35,164.305
2015,"Ontario","Oil and Gas",35,9.836
2015,"Ontario","Transport",35,54.451
2015,"Ontario","Heavy Industry",35,29.788
2015,"Ontario","Light Manufacturing, Construction and Forest Resources",35,9.087
2015,"Ontario","Buildings",35,37.093
2015,"Ontario","Waste",35,7.28
2015,"Ontario","Agriculture",35,11.289
2015,"Prince Edward Island","Provincial Inventory Total",11,1.528
2015,"Prince Edward Island","Oil and Gas",11,0
2015,"Prince Edward Island","Transport",11,0.692
2015,"Prince Edward Island","Heavy Industry",11,0.008
2015,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.1
2015,"Prince Edward Island","Buildings",11,0.338
2015,"Prince Edward Island","Waste",11,0.08
2015,"Prince Edward Island","Agriculture",11,0.296
2015,"Quebec","Provincial Inventory Total",24,76.819
2015,"Quebec","Oil and Gas",24,2.789
2015,"Quebec","Transport",24,29.779
2015,"Quebec","Heavy Industry",24,17.47
2015,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.443
2015,"Quebec","Buildings",24,9.745
2015,"Quebec","Waste",24,3.394
2015,"Quebec","Agriculture",24,8.918
2015,"Saskatchewan","Provincial Inventory Total",47,88.63
2015,"Saskatchewan","Oil and Gas",47,40.514
2015,"Saskatchewan","Transport",47,9.855
2015,"Saskatchewan","Heavy Industry",47,2.784
2015,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.949
2015,"Saskatchewan","Buildings",47,3.237
2015,"Saskatchewan","Waste",47,1.372
2015,"Saskatchewan","Agriculture",47,15.114
2015,"Yukon","Territorial Inventory Total",60,0.528
2015,"Yukon","Oil and Gas",60,0
2015,"Yukon","Transport",60,0.334
2015,"Yukon","Heavy Industry",60,0.079
2015,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.02
2015,"Yukon","Buildings",60,0.04
2015,"Yukon","Waste",60,0.031
2015,"Yukon","Agriculture",60,0.004
2016,"Alberta","Provincial Inventory Total",48,274.78
2016,"Alberta","Oil and Gas",48,141.689
2016,"Alberta","Transport",48,25.896
2016,"Alberta","Heavy Industry",48,16.912
2016,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.331
2016,"Alberta","Buildings",48,19.384
2016,"Alberta","Waste",48,4.503
