Year,Géographie,Source,GeoCode,Value
2013,Canada,"Fabrication légère, construction et ressources forestières",,24.132
2013,Canada,Bâtiments,,85.092
2013,Canada,Déchets et autres,,21.848
2013,Canada,Agriculture,,65.542
2013,Manitoba,Inventaire provincial,46,21.032
2013,Manitoba,Exploitation pétrolière et gazière,46,0.906
2013,Manitoba,Transports,46,6.375
2013,Manitoba,Industrie lourde,46,1.372
2013,Manitoba,"Fabrication légère, construction et ressources forestières",46,0.982
2013,Manitoba,Bâtiments,46,2.864
2013,Manitoba,Déchets et autres,46,1.387
2013,Manitoba,Agriculture,46,7.024
2013,Nouveau-Brunswick,Inventaire provincial,13,14.303
2013,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,3.361
2013,Nouveau-Brunswick,Transports,13,3.603
2013,Nouveau-Brunswick,Industrie lourde,13,0.915
2013,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.551
2013,Nouveau-Brunswick,Bâtiments,13,1.102
2013,Nouveau-Brunswick,Déchets et autres,13,0.647
2013,Nouveau-Brunswick,Agriculture,13,0.526
2013,Terre-Neuve-et-Labrador,Inventaire provincial,10,10.184
2013,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,2.421
2013,Terre-Neuve-et-Labrador,Transports,10,3.579
2013,Terre-Neuve-et-Labrador,Industrie lourde,10,1.304
2013,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.335
2013,Terre-Neuve-et-Labrador,Bâtiments,10,0.971
2013,Terre-Neuve-et-Labrador,Déchets et autres,10,0.602
2013,Terre-Neuve-et-Labrador,Agriculture,10,0.104
2013,Territoires du Nord-Ouest,Inventaire territorial,61,1.576
2013,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.035
2013,Territoires du Nord-Ouest,Transports,61,0.625
2013,Territoires du Nord-Ouest,Industrie lourde,61,0.516
2013,Territoires du Nord-Ouest,Bâtiments,61,0.289
2013,Territoires du Nord-Ouest,Déchets et autres,61,0.035
2013,Nouvelle-Écosse,Inventaire provincial,12,17.986
2013,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,1.419
2013,Nouvelle-Écosse,Transports,12,4.433
2013,Nouvelle-Écosse,Industrie lourde,12,0.621
2013,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.492
2013,Nouvelle-Écosse,Bâtiments,12,2.368
2013,Nouvelle-Écosse,Déchets et autres,12,0.508
2013,Nouvelle-Écosse,Agriculture,12,0.449
2013,Nunavut,Inventaire territorial,62,0.79
2013,Nunavut,Transports,62,0.351
2013,Nunavut,Industrie lourde,62,0.225
2013,Nunavut,Bâtiments,62,0.065
2013,Nunavut,Déchets et autres,62,0.03
2013,Ontario,Inventaire provincial,35,168.911
2013,Ontario,Exploitation pétrolière et gazière,35,10.27
2013,Ontario,Transports,35,56.281
2013,Ontario,Industrie lourde,35,29.427
2013,Ontario,"Fabrication légère, construction et ressources forestières",35,8.884
2013,Ontario,Bâtiments,35,35.996
2013,Ontario,Déchets et autres,35,7.321
2013,Ontario,Agriculture,35,11.552
2013,Île-du-Prince-Édouard,Inventaire provincial,11,1.623
2013,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
2013,Île-du-Prince-Édouard,Transports,11,0.676
2013,Île-du-Prince-Édouard,Industrie lourde,11,0.006
2013,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.143
2013,Île-du-Prince-Édouard,Bâtiments,11,0.433
2013,Île-du-Prince-Édouard,Déchets et autres,11,0.082
2013,Île-du-Prince-Édouard,Agriculture,11,0.279
2013,Québec,Inventaire provincial,24,78.701
2013,Québec,Exploitation pétrolière et gazière,24,2.694
2013,Québec,Transports,24,30.388
2013,Québec,Industrie lourde,24,18.373
2013,Québec,"Fabrication légère, construction et ressources forestières",24,5.754
2013,Québec,Bâtiments,24,9.185
2013,Québec,Déchets et autres,24,3.243
2013,Québec,Agriculture,24,8.627
2013,Saskatchewan,Inventaire provincial,47,84.618
2013,Saskatchewan,Exploitation pétrolière et gazière,47,37.616
2013,Saskatchewan,Transports,47,10.104
2013,Saskatchewan,Industrie lourde,47,3.1
2013,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.813
2013,Saskatchewan,Bâtiments,47,3.395
2013,Saskatchewan,Déchets et autres,47,1.364
2013,Saskatchewan,Agriculture,47,14.543
2013,Yukon,Inventaire territorial,60,0.598
2013,Yukon,Exploitation pétrolière et gazière,60,0.0
2013,Yukon,Transports,60,0.325
2013,Yukon,Industrie lourde,60,0.11
2013,Yukon,"Fabrication légère, construction et ressources forestières",60,0.023
2013,Yukon,Bâtiments,60,0.088
2013,Yukon,Déchets et autres,60,0.03
2013,Yukon,Agriculture,60,0.005
2014,Alberta,Inventaire provincial,48,293.611
2014,Alberta,Exploitation pétrolière et gazière,48,153.324
2014,Alberta,Transports,48,30.096
2014,Alberta,Industrie lourde,48,20.575
2014,Alberta,"Fabrication légère, construction et ressources forestières",48,3.269
2014,Alberta,Bâtiments,48,18.977
2014,Alberta,Déchets et autres,48,4.178
2014,Alberta,Agriculture,48,19.671
2014,Colombie-Britannique,Inventaire provincial,59,58.928
2014,Colombie-Britannique,Exploitation pétrolière et gazière,59,14.632
2014,Colombie-Britannique,Transports,59,20.138
2014,Colombie-Britannique,Industrie lourde,59,6.097
2014,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,2.575
2014,Colombie-Britannique,Bâtiments,59,7.863
2014,Colombie-Britannique,Déchets et autres,59,2.539
2014,Colombie-Britannique,Agriculture,59,2.66
2014,Canada,Exploitation pétrolière et gazière,,229.7
2014,Canada,Transports,,163.218
2014,Canada,Industrie lourde,,82.966
2014,Canada,"Fabrication légère, construction et ressources forestières",,22.395
2014,Canada,Bâtiments,,85.182
2014,Canada,Déchets et autres,,22.096
2014,Canada,Agriculture,,64.724
2014,Manitoba,Inventaire provincial,46,21.001
2014,Manitoba,Exploitation pétrolière et gazière,46,1.088
2014,Manitoba,Transports,46,6.441
2014,Manitoba,Industrie lourde,46,1.212
2014,Manitoba,"Fabrication légère, construction et ressources forestières",46,1.027
2014,Manitoba,Bâtiments,46,2.945
2014,Manitoba,Déchets et autres,46,1.352
2014,Manitoba,Agriculture,46,6.807
2014,Nouveau-Brunswick,Inventaire provincial,13,14.008
2014,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,2.957
2014,Nouveau-Brunswick,Transports,13,3.336
2014,Nouveau-Brunswick,Industrie lourde,13,0.754
2014,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.439
2014,Nouveau-Brunswick,Bâtiments,13,1.216
2014,Nouveau-Brunswick,Déchets et autres,13,0.672
2014,Nouveau-Brunswick,Agriculture,13,0.526
2014,Terre-Neuve-et-Labrador,Inventaire provincial,10,11.184
2014,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,2.504
2014,Terre-Neuve-et-Labrador,Transports,10,3.873
2014,Terre-Neuve-et-Labrador,Industrie lourde,10,1.384
2014,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.401
2014,Terre-Neuve-et-Labrador,Bâtiments,10,1.099
2014,Terre-Neuve-et-Labrador,Déchets et autres,10,0.612
2014,Terre-Neuve-et-Labrador,Agriculture,10,0.105
2014,Territoires du Nord-Ouest,Inventaire territorial,61,1.544
2014,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.032
2014,Territoires du Nord-Ouest,Transports,61,0.633
2014,Territoires du Nord-Ouest,Industrie lourde,61,0.45
2014,Territoires du Nord-Ouest,Bâtiments,61,0.299
2014,Territoires du Nord-Ouest,Déchets et autres,61,0.036
2014,Nouvelle-Écosse,Inventaire provincial,12,15.968
2014,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.826
2014,Nouvelle-Écosse,Transports,12,4.158
2014,Nouvelle-Écosse,Industrie lourde,12,0.508
2014,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.459
2014,Nouvelle-Écosse,Bâtiments,12,2.064
2014,Nouvelle-Écosse,Déchets et autres,12,0.522
2014,Nouvelle-Écosse,Agriculture,12,0.43
2014,Nunavut,Inventaire territorial,62,0.74
2014,Nunavut,Transports,62,0.338
2014,Nunavut,Industrie lourde,62,0.181
2014,Nunavut,Bâtiments,62,0.067
2014,Nunavut,Déchets et autres,62,0.031
2014,Ontario,Inventaire provincial,35,165.068
2014,Ontario,Exploitation pétrolière et gazière,35,10.615
2014,Ontario,Transports,35,54.616
2014,Ontario,Industrie lourde,35,30.521
2014,Ontario,"Fabrication légère, construction et ressources forestières",35,8.284
2014,Ontario,Bâtiments,35,37.302
2014,Ontario,Déchets et autres,35,7.338
2014,Ontario,Agriculture,35,10.969
2014,Île-du-Prince-Édouard,Inventaire provincial,11,1.562
2014,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
2014,Île-du-Prince-Édouard,Transports,11,0.681
2014,Île-du-Prince-Édouard,Industrie lourde,11,0.006
2014,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.103
2014,Île-du-Prince-Édouard,Bâtiments,11,0.383
2014,Île-du-Prince-Édouard,Déchets et autres,11,0.081
2014,Île-du-Prince-Édouard,Agriculture,11,0.304
2014,Québec,Inventaire provincial,24,76.63
2014,Québec,Exploitation pétrolière et gazière,24,2.684
2014,Québec,Transports,24,29.078
2014,Québec,Industrie lourde,24,18.431
2014,Québec,"Fabrication légère, construction et ressources forestières",24,4.788
2014,Québec,Bâtiments,24,9.523
2014,Québec,Déchets et autres,24,3.339
2014,Québec,Agriculture,24,8.525
2014,Saskatchewan,Inventaire provincial,47,87.667
2014,Saskatchewan,Exploitation pétrolière et gazière,47,41.037
2014,Saskatchewan,Transports,47,9.519
2014,Saskatchewan,Industrie lourde,47,2.772
2014,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,1.016
2014,Saskatchewan,Bâtiments,47,3.404
2014,Saskatchewan,Déchets et autres,47,1.365
2014,Saskatchewan,Agriculture,47,14.722
2014,Yukon,Inventaire territorial,60,0.498
2014,Yukon,Exploitation pétrolière et gazière,60,0.0
2014,Yukon,Transports,60,0.311
2014,Yukon,Industrie lourde,60,0.077
2014,Yukon,"Fabrication légère, construction et ressources forestières",60,0.02
2014,Yukon,Bâtiments,60,0.04
2014,Yukon,Déchets et autres,60,0.031
2014,Yukon,Agriculture,60,0.004
2015,Alberta,Inventaire provincial,48,288.552
2015,Alberta,Exploitation pétrolière et gazière,48,153.527
2015,Alberta,Transports,48,27.013
2015,Alberta,Industrie lourde,48,19.399
2015,Alberta,"Fabrication légère, construction et ressources forestières",48,3.065
2015,Alberta,Bâtiments,48,19.013
2015,Alberta,Déchets et autres,48,4.34
2015,Alberta,Agriculture,48,19.953
2015,Colombie-Britannique,Inventaire provincial,59,58.441
2015,Colombie-Britannique,Exploitation pétrolière et gazière,59,14.31
2015,Colombie-Britannique,Transports,59,20.122
2015,Colombie-Britannique,Industrie lourde,59,6.18
2015,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,2.912
2015,Colombie-Britannique,Bâtiments,59,7.417
2015,Colombie-Britannique,Déchets et autres,59,2.527
2015,Colombie-Britannique,Agriculture,59,2.791
2015,Canada,Exploitation pétrolière et gazière,,227.947
2015,Canada,Transports,,161.535
2015,Canada,Industrie lourde,,80.24
2015,Canada,"Fabrication légère, construction et ressources forestières",,23.283
2015,Canada,Bâtiments,,84.5
2015,Canada,Déchets et autres,,22.222
2015,Canada,Agriculture,,66.264
2015,Manitoba,Inventaire provincial,46,20.694
2015,Manitoba,Exploitation pétrolière et gazière,46,1.086
2015,Manitoba,Transports,46,6.046
2015,Manitoba,Industrie lourde,46,1.255
2015,Manitoba,"Fabrication légère, construction et ressources forestières",46,1.228
2015,Manitoba,Bâtiments,46,2.639
2015,Manitoba,Déchets et autres,46,1.364
2015,Manitoba,Agriculture,46,6.951
2015,Nouveau-Brunswick,Inventaire provincial,13,14.062
2015,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,2.774
2015,Nouveau-Brunswick,Transports,13,3.686
2015,Nouveau-Brunswick,Industrie lourde,13,0.774
2015,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.443
2015,Nouveau-Brunswick,Bâtiments,13,1.379
2015,Nouveau-Brunswick,Déchets et autres,13,0.666
2015,Nouveau-Brunswick,Agriculture,13,0.441
2015,Terre-Neuve-et-Labrador,Inventaire provincial,10,11.397
2015,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,2.454
2015,Terre-Neuve-et-Labrador,Transports,10,3.854
2015,Terre-Neuve-et-Labrador,Industrie lourde,10,1.4
2015,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.629
2015,Terre-Neuve-et-Labrador,Bâtiments,10,1.003
2015,Terre-Neuve-et-Labrador,Déchets et autres,10,0.617
2015,Terre-Neuve-et-Labrador,Agriculture,10,0.098
2015,Territoires du Nord-Ouest,Inventaire territorial,61,1.577
2015,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.023
2015,Territoires du Nord-Ouest,Transports,61,0.667
2015,Territoires du Nord-Ouest,Industrie lourde,61,0.415
2015,Territoires du Nord-Ouest,Bâtiments,61,0.306
2015,Territoires du Nord-Ouest,Déchets et autres,61,0.036
2015,Nouvelle-Écosse,Inventaire provincial,12,16.149
2015,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.633
2015,Nouvelle-Écosse,Transports,12,4.704
2015,Nouvelle-Écosse,Industrie lourde,12,0.548
2015,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.392
2015,Nouvelle-Écosse,Bâtiments,12,2.221
2015,Nouvelle-Écosse,Déchets et autres,12,0.482
2015,Nouvelle-Écosse,Agriculture,12,0.41
2015,Nunavut,Inventaire territorial,62,0.689
2015,Nunavut,Transports,62,0.33
2015,Nunavut,Industrie lourde,62,0.141
2015,Nunavut,Bâtiments,62,0.069
2015,Nunavut,Déchets et autres,62,0.032
2015,Ontario,Inventaire provincial,35,164.305
2015,Ontario,Exploitation pétrolière et gazière,35,9.836
2015,Ontario,Transports,35,54.451
2015,Ontario,Industrie lourde,35,29.788
2015,Ontario,"Fabrication légère, construction et ressources forestières",35,9.087
2015,Ontario,Bâtiments,35,37.093
2015,Ontario,Déchets et autres,35,7.28
2015,Ontario,Agriculture,35,11.289
2015,Île-du-Prince-Édouard,Inventaire provincial,11,1.528
2015,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
2015,Île-du-Prince-Édouard,Transports,11,0.692
2015,Île-du-Prince-Édouard,Industrie lourde,11,0.008
2015,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.1
2015,Île-du-Prince-Édouard,Bâtiments,11,0.338
2015,Île-du-Prince-Édouard,Déchets et autres,11,0.08
