Year,Géographie,Sexe,Groupe d'âge,Selected demographic characteristics,Value
2016,Terre-Neuve-et-Labrador,Femmes,75 ans et plus,Total de la population des minorités visibles,68.8
2016,Terre-Neuve-et-Labrador,Femmes,75 ans et plus,Not a visible minority,46.6
2016,Terre-Neuve-et-Labrador,Femmes,75 ans et plus,Total identité autochtone,34.8
2016,Terre-Neuve-et-Labrador,Femmes,75 ans et plus,First Nations (North American Indian),37.9
2016,Terre-Neuve-et-Labrador,Femmes,75 ans et plus,data.M�tis,14.3
2016,Terre-Neuve-et-Labrador,Femmes,75 ans et plus,Inuk (Inuit),36.8
2016,Terre-Neuve-et-Labrador,Femmes,75 ans et plus,Identité non autochtone,47.3
2016,Île-du-Prince-Édouard,Les deux sexes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",78.5
2016,Île-du-Prince-Édouard,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,77.7
2016,Île-du-Prince-Édouard,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Immigrants,88.4
2016,Île-du-Prince-Édouard,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,87.8
2016,Île-du-Prince-Édouard,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,84.8
2016,Île-du-Prince-Édouard,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Not a visible minority,78.2
2016,Île-du-Prince-Édouard,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,73.5
2016,Île-du-Prince-Édouard,Les deux sexes,"Total, personnes âgées de 15 ans et plus",First Nations (North American Indian),72.0
2016,Île-du-Prince-Édouard,Les deux sexes,"Total, personnes âgées de 15 ans et plus",data.M�tis,79.6
2016,Île-du-Prince-Édouard,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),80.0
2016,Île-du-Prince-Édouard,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,78.6
2016,Île-du-Prince-Édouard,Les deux sexes,15 to 24 years,"Total, toutes les personnes",66.3
2016,Île-du-Prince-Édouard,Les deux sexes,15 to 24 years,Non-immigrants,66.3
2016,Île-du-Prince-Édouard,Les deux sexes,15 to 24 years,Immigrants,60.6
2016,Île-du-Prince-Édouard,Les deux sexes,15 to 24 years,Résidents non permanents,78.8
2016,Île-du-Prince-Édouard,Les deux sexes,15 to 24 years,Total de la population des minorités visibles,65.4
2016,Île-du-Prince-Édouard,Les deux sexes,15 to 24 years,Not a visible minority,66.4
2016,Île-du-Prince-Édouard,Les deux sexes,15 to 24 years,Total identité autochtone,64.8
2016,Île-du-Prince-Édouard,Les deux sexes,15 to 24 years,First Nations (North American Indian),62.0
2016,Île-du-Prince-Édouard,Les deux sexes,15 to 24 years,data.M�tis,65.2
2016,Île-du-Prince-Édouard,Les deux sexes,15 to 24 years,Inuk (Inuit),0.0
2016,Île-du-Prince-Édouard,Les deux sexes,15 to 24 years,Identité non autochtone,66.4
2016,Île-du-Prince-Édouard,Les deux sexes,25 à 64 ans,"Total, toutes les personnes",86.1
2016,Île-du-Prince-Édouard,Les deux sexes,25 à 64 ans,Non-immigrants,85.4
2016,Île-du-Prince-Édouard,Les deux sexes,25 à 64 ans,Immigrants,93.0
2016,Île-du-Prince-Édouard,Les deux sexes,25 à 64 ans,Résidents non permanents,93.2
2016,Île-du-Prince-Édouard,Les deux sexes,25 à 64 ans,Total de la population des minorités visibles,91.1
2016,Île-du-Prince-Édouard,Les deux sexes,25 à 64 ans,Not a visible minority,85.8
2016,Île-du-Prince-Édouard,Les deux sexes,25 à 64 ans,Total identité autochtone,79.6
2016,Île-du-Prince-Édouard,Les deux sexes,25 à 64 ans,First Nations (North American Indian),76.7
2016,Île-du-Prince-Édouard,Les deux sexes,25 à 64 ans,data.M�tis,86.1
2016,Île-du-Prince-Édouard,Les deux sexes,25 à 64 ans,Inuk (Inuit),85.7
2016,Île-du-Prince-Édouard,Les deux sexes,25 à 64 ans,Identité non autochtone,86.2
2016,Île-du-Prince-Édouard,Les deux sexes,65 à 74 ans,"Total, toutes les personnes",70.0
2016,Île-du-Prince-Édouard,Les deux sexes,65 à 74 ans,Non-immigrants,68.5
2016,Île-du-Prince-Édouard,Les deux sexes,65 à 74 ans,Immigrants,91.2
2016,Île-du-Prince-Édouard,Les deux sexes,65 à 74 ans,Résidents non permanents,150.0
2016,Île-du-Prince-Édouard,Les deux sexes,65 à 74 ans,Total de la population des minorités visibles,87.1
2016,Île-du-Prince-Édouard,Les deux sexes,65 à 74 ans,Not a visible minority,69.9
2016,Île-du-Prince-Édouard,Les deux sexes,65 à 74 ans,Total identité autochtone,61.5
2016,Île-du-Prince-Édouard,Les deux sexes,65 à 74 ans,First Nations (North American Indian),66.7
2016,Île-du-Prince-Édouard,Les deux sexes,65 à 74 ans,data.M�tis,62.5
2016,Île-du-Prince-Édouard,Les deux sexes,65 à 74 ans,Inuk (Inuit),0.0
2016,Île-du-Prince-Édouard,Les deux sexes,65 à 74 ans,Identité non autochtone,70.1
2016,Île-du-Prince-Édouard,Les deux sexes,75 ans et plus,"Total, toutes les personnes",55.7
2016,Île-du-Prince-Édouard,Les deux sexes,75 ans et plus,Non-immigrants,53.8
2016,Île-du-Prince-Édouard,Les deux sexes,75 ans et plus,Immigrants,80.0
2016,Île-du-Prince-Édouard,Les deux sexes,75 ans et plus,Résidents non permanents,60.0
2016,Île-du-Prince-Édouard,Les deux sexes,75 ans et plus,Total de la population des minorités visibles,61.5
2016,Île-du-Prince-Édouard,Les deux sexes,75 ans et plus,Not a visible minority,55.7
2016,Île-du-Prince-Édouard,Les deux sexes,75 ans et plus,Total identité autochtone,28.6
2016,Île-du-Prince-Édouard,Les deux sexes,75 ans et plus,First Nations (North American Indian),0.0
2016,Île-du-Prince-Édouard,Les deux sexes,75 ans et plus,data.M�tis,0.0
2016,Île-du-Prince-Édouard,Les deux sexes,75 ans et plus,Inuk (Inuit),0.0
2016,Île-du-Prince-Édouard,Les deux sexes,75 ans et plus,Identité non autochtone,55.8
2016,Île-du-Prince-Édouard,Hommes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",74.3
2016,Île-du-Prince-Édouard,Hommes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,73.1
2016,Île-du-Prince-Édouard,Hommes,"Total, personnes âgées de 15 ans et plus",Immigrants,88.8
2016,Île-du-Prince-Édouard,Hommes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,86.0
2016,Île-du-Prince-Édouard,Hommes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,85.0
2016,Île-du-Prince-Édouard,Hommes,"Total, personnes âgées de 15 ans et plus",Not a visible minority,73.8
2016,Île-du-Prince-Édouard,Hommes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,69.3
2016,Île-du-Prince-Édouard,Hommes,"Total, personnes âgées de 15 ans et plus",First Nations (North American Indian),66.9
2016,Île-du-Prince-Édouard,Hommes,"Total, personnes âgées de 15 ans et plus",data.M�tis,74.5
2016,Île-du-Prince-Édouard,Hommes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),100.0
2016,Île-du-Prince-Édouard,Hommes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,74.4
2016,Île-du-Prince-Édouard,Hommes,15 to 24 years,"Total, toutes les personnes",64.9
2016,Île-du-Prince-Édouard,Hommes,15 to 24 years,Non-immigrants,64.5
2016,Île-du-Prince-Édouard,Hommes,15 to 24 years,Immigrants,64.6
2016,Île-du-Prince-Édouard,Hommes,15 to 24 years,Résidents non permanents,80.0
2016,Île-du-Prince-Édouard,Hommes,15 to 24 years,Total de la population des minorités visibles,66.7
2016,Île-du-Prince-Édouard,Hommes,15 to 24 years,Not a visible minority,64.7
2016,Île-du-Prince-Édouard,Hommes,15 to 24 years,Total identité autochtone,61.8
2016,Île-du-Prince-Édouard,Hommes,15 to 24 years,First Nations (North American Indian),61.0
2016,Île-du-Prince-Édouard,Hommes,15 to 24 years,data.M�tis,64.3
2016,Île-du-Prince-Édouard,Hommes,15 to 24 years,Inuk (Inuit),0.0
2016,Île-du-Prince-Édouard,Hommes,15 to 24 years,Identité non autochtone,65.0
2016,Île-du-Prince-Édouard,Hommes,25 à 64 ans,"Total, toutes les personnes",81.6
2016,Île-du-Prince-Édouard,Hommes,25 à 64 ans,Non-immigrants,80.5
2016,Île-du-Prince-Édouard,Hommes,25 à 64 ans,Immigrants,93.6
2016,Île-du-Prince-Édouard,Hommes,25 à 64 ans,Résidents non permanents,90.1
2016,Île-du-Prince-Édouard,Hommes,25 à 64 ans,Total de la population des minorités visibles,91.0
2016,Île-du-Prince-Édouard,Hommes,25 à 64 ans,Not a visible minority,81.1
2016,Île-du-Prince-Édouard,Hommes,25 à 64 ans,Total identité autochtone,76.1
2016,Île-du-Prince-Édouard,Hommes,25 à 64 ans,First Nations (North American Indian),70.9
2016,Île-du-Prince-Édouard,Hommes,25 à 64 ans,data.M�tis,83.3
2016,Île-du-Prince-Édouard,Hommes,25 à 64 ans,Inuk (Inuit),100.0
2016,Île-du-Prince-Édouard,Hommes,25 à 64 ans,Identité non autochtone,81.7
2016,Île-du-Prince-Édouard,Hommes,65 à 74 ans,"Total, toutes les personnes",64.8
2016,Île-du-Prince-Édouard,Hommes,65 à 74 ans,Non-immigrants,62.8
2016,Île-du-Prince-Édouard,Hommes,65 à 74 ans,Immigrants,89.7
2016,Île-du-Prince-Édouard,Hommes,65 à 74 ans,Résidents non permanents,0.0
2016,Île-du-Prince-Édouard,Hommes,65 à 74 ans,Total de la population des minorités visibles,81.3
2016,Île-du-Prince-Édouard,Hommes,65 à 74 ans,Not a visible minority,64.6
2016,Île-du-Prince-Édouard,Hommes,65 à 74 ans,Total identité autochtone,50.0
2016,Île-du-Prince-Édouard,Hommes,65 à 74 ans,First Nations (North American Indian),42.9
2016,Île-du-Prince-Édouard,Hommes,65 à 74 ans,data.M�tis,60.0
2016,Île-du-Prince-Édouard,Hommes,65 à 74 ans,Inuk (Inuit),0.0
2016,Île-du-Prince-Édouard,Hommes,65 à 74 ans,Identité non autochtone,64.9
2016,Île-du-Prince-Édouard,Hommes,75 ans et plus,"Total, toutes les personnes",49.9
2016,Île-du-Prince-Édouard,Hommes,75 ans et plus,Non-immigrants,47.6
2016,Île-du-Prince-Édouard,Hommes,75 ans et plus,Immigrants,80.7
2016,Île-du-Prince-Édouard,Hommes,75 ans et plus,Résidents non permanents,66.7
2016,Île-du-Prince-Édouard,Hommes,75 ans et plus,Total de la population des minorités visibles,60.0
2016,Île-du-Prince-Édouard,Hommes,75 ans et plus,Not a visible minority,49.9
2016,Île-du-Prince-Édouard,Hommes,75 ans et plus,Total identité autochtone,0.0
2016,Île-du-Prince-Édouard,Hommes,75 ans et plus,First Nations (North American Indian),0.0
2016,Île-du-Prince-Édouard,Hommes,75 ans et plus,data.M�tis,100.0
2016,Île-du-Prince-Édouard,Hommes,75 ans et plus,Inuk (Inuit),0.0
2016,Île-du-Prince-Édouard,Hommes,75 ans et plus,Identité non autochtone,49.9
2016,Île-du-Prince-Édouard,Femmes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",82.4
2016,Île-du-Prince-Édouard,Femmes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,81.9
2016,Île-du-Prince-Édouard,Femmes,"Total, personnes âgées de 15 ans et plus",Immigrants,88.0
2016,Île-du-Prince-Édouard,Femmes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,89.8
2016,Île-du-Prince-Édouard,Femmes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,84.6
2016,Île-du-Prince-Édouard,Femmes,"Total, personnes âgées de 15 ans et plus",Not a visible minority,82.3
2016,Île-du-Prince-Édouard,Femmes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,77.3
2016,Île-du-Prince-Édouard,Femmes,"Total, personnes âgées de 15 ans et plus",First Nations (North American Indian),76.8
2016,Île-du-Prince-Édouard,Femmes,"Total, personnes âgées de 15 ans et plus",data.M�tis,82.5
2016,Île-du-Prince-Édouard,Femmes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),60.0
2016,Île-du-Prince-Édouard,Femmes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,82.5
2016,Île-du-Prince-Édouard,Femmes,15 to 24 years,"Total, toutes les personnes",67.8
2016,Île-du-Prince-Édouard,Femmes,15 to 24 years,Non-immigrants,68.1
2016,Île-du-Prince-Édouard,Femmes,15 to 24 years,Immigrants,57.0
2016,Île-du-Prince-Édouard,Femmes,15 to 24 years,Résidents non permanents,76.9
2016,Île-du-Prince-Édouard,Femmes,15 to 24 years,Total de la population des minorités visibles,64.0
2016,Île-du-Prince-Édouard,Femmes,15 to 24 years,Not a visible minority,68.1
2016,Île-du-Prince-Édouard,Femmes,15 to 24 years,Total identité autochtone,66.0
2016,Île-du-Prince-Édouard,Femmes,15 to 24 years,First Nations (North American Indian),65.8
2016,Île-du-Prince-Édouard,Femmes,15 to 24 years,data.M�tis,60.0
2016,Île-du-Prince-Édouard,Femmes,15 to 24 years,Inuk (Inuit),100.0
2016,Île-du-Prince-Édouard,Femmes,15 to 24 years,Identité non autochtone,67.8
2016,Île-du-Prince-Édouard,Femmes,25 à 64 ans,"Total, toutes les personnes",90.2
2016,Île-du-Prince-Édouard,Femmes,25 à 64 ans,Non-immigrants,90.0
2016,Île-du-Prince-Édouard,Femmes,25 à 64 ans,Immigrants,92.5
2016,Île-du-Prince-Édouard,Femmes,25 à 64 ans,Résidents non permanents,97.0
2016,Île-du-Prince-Édouard,Femmes,25 à 64 ans,Total de la population des minorités visibles,91.1
2016,Île-du-Prince-Édouard,Femmes,25 à 64 ans,Not a visible minority,90.2
2016,Île-du-Prince-Édouard,Femmes,25 à 64 ans,Total identité autochtone,83.1
2016,Île-du-Prince-Édouard,Femmes,25 à 64 ans,First Nations (North American Indian),80.9
2016,Île-du-Prince-Édouard,Femmes,25 à 64 ans,data.M�tis,88.1
2016,Île-du-Prince-Édouard,Femmes,25 à 64 ans,Inuk (Inuit),66.7
2016,Île-du-Prince-Édouard,Femmes,25 à 64 ans,Identité non autochtone,90.4
2016,Île-du-Prince-Édouard,Femmes,65 à 74 ans,"Total, toutes les personnes",74.9
2016,Île-du-Prince-Édouard,Femmes,65 à 74 ans,Non-immigrants,73.7
2016,Île-du-Prince-Édouard,Femmes,65 à 74 ans,Immigrants,93.1
2016,Île-du-Prince-Édouard,Femmes,65 à 74 ans,Résidents non permanents,0.0
2016,Île-du-Prince-Édouard,Femmes,65 à 74 ans,Total de la population des minorités visibles,86.7
2016,Île-du-Prince-Édouard,Femmes,65 à 74 ans,Not a visible minority,74.8
2016,Île-du-Prince-Édouard,Femmes,65 à 74 ans,Total identité autochtone,75.0
2016,Île-du-Prince-Édouard,Femmes,65 à 74 ans,First Nations (North American Indian),77.8
2016,Île-du-Prince-Édouard,Femmes,65 à 74 ans,data.M�tis,66.7
2016,Île-du-Prince-Édouard,Femmes,65 à 74 ans,Inuk (Inuit),0.0
2016,Île-du-Prince-Édouard,Femmes,65 à 74 ans,Identité non autochtone,74.9
2016,Île-du-Prince-Édouard,Femmes,75 ans et plus,"Total, toutes les personnes",60.2
2016,Île-du-Prince-Édouard,Femmes,75 ans et plus,Non-immigrants,58.7
2016,Île-du-Prince-Édouard,Femmes,75 ans et plus,Immigrants,80.5
2016,Île-du-Prince-Édouard,Femmes,75 ans et plus,Résidents non permanents,0.0
2016,Île-du-Prince-Édouard,Femmes,75 ans et plus,Total de la population des minorités visibles,66.7
2016,Île-du-Prince-Édouard,Femmes,75 ans et plus,Not a visible minority,60.3
2016,Île-du-Prince-Édouard,Femmes,75 ans et plus,Total identité autochtone,0.0
2016,Île-du-Prince-Édouard,Femmes,75 ans et plus,First Nations (North American Indian),0.0
2016,Île-du-Prince-Édouard,Femmes,75 ans et plus,data.M�tis,0.0
2016,Île-du-Prince-Édouard,Femmes,75 ans et plus,Inuk (Inuit),0.0
2016,Île-du-Prince-Édouard,Femmes,75 ans et plus,Identité non autochtone,60.4
2016,Nouvelle-Écosse,Les deux sexes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",76.8
2016,Nouvelle-Écosse,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,75.9
2016,Nouvelle-Écosse,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Immigrants,87.5
2016,Nouvelle-Écosse,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,92.6
2016,Nouvelle-Écosse,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,81.8
2016,Nouvelle-Écosse,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Not a visible minority,76.5
2016,Nouvelle-Écosse,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,70.7
2016,Nouvelle-Écosse,Les deux sexes,"Total, personnes âgées de 15 ans et plus",First Nations (North American Indian),69.6
2016,Nouvelle-Écosse,Les deux sexes,"Total, personnes âgées de 15 ans et plus",data.M�tis,71.6
2016,Nouvelle-Écosse,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),79.5
2016,Nouvelle-Écosse,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,77.2
2016,Nouvelle-Écosse,Les deux sexes,15 to 24 years,"Total, toutes les personnes",63.0
2016,Nouvelle-Écosse,Les deux sexes,15 to 24 years,Non-immigrants,61.8
2016,Nouvelle-Écosse,Les deux sexes,15 to 24 years,Immigrants,67.8
2016,Nouvelle-Écosse,Les deux sexes,15 to 24 years,Résidents non permanents,87.9
2016,Nouvelle-Écosse,Les deux sexes,15 to 24 years,Total de la population des minorités visibles,71.6
2016,Nouvelle-Écosse,Les deux sexes,15 to 24 years,Not a visible minority,62.0
2016,Nouvelle-Écosse,Les deux sexes,15 to 24 years,Total identité autochtone,56.4
2016,Nouvelle-Écosse,Les deux sexes,15 to 24 years,First Nations (North American Indian),53.2
2016,Nouvelle-Écosse,Les deux sexes,15 to 24 years,data.M�tis,60.9
2016,Nouvelle-Écosse,Les deux sexes,15 to 24 years,Inuk (Inuit),69.2
2016,Nouvelle-Écosse,Les deux sexes,15 to 24 years,Identité non autochtone,63.6
2016,Nouvelle-Écosse,Les deux sexes,25 à 64 ans,"Total, toutes les personnes",84.9
2016,Nouvelle-Écosse,Les deux sexes,25 à 64 ans,Non-immigrants,84.2
2016,Nouvelle-Écosse,Les deux sexes,25 à 64 ans,Immigrants,92.1
2016,Nouvelle-Écosse,Les deux sexes,25 à 64 ans,Résidents non permanents,96.7
2016,Nouvelle-Écosse,Les deux sexes,25 à 64 ans,Total de la population des minorités visibles,88.7
2016,Nouvelle-Écosse,Les deux sexes,25 à 64 ans,Not a visible minority,84.6
2016,Nouvelle-Écosse,Les deux sexes,25 à 64 ans,Total identité autochtone,79.2
2016,Nouvelle-Écosse,Les deux sexes,25 à 64 ans,First Nations (North American Indian),77.8
2016,Nouvelle-Écosse,Les deux sexes,25 à 64 ans,data.M�tis,80.2
2016,Nouvelle-Écosse,Les deux sexes,25 à 64 ans,Inuk (Inuit),85.5
2016,Nouvelle-Écosse,Les deux sexes,25 à 64 ans,Identité non autochtone,85.2
2016,Nouvelle-Écosse,Les deux sexes,65 à 74 ans,"Total, toutes les personnes",67.9
2016,Nouvelle-Écosse,Les deux sexes,65 à 74 ans,Non-immigrants,66.1
2016,Nouvelle-Écosse,Les deux sexes,65 à 74 ans,Immigrants,87.3
2016,Nouvelle-Écosse,Les deux sexes,65 à 74 ans,Résidents non permanents,80.0
2016,Nouvelle-Écosse,Les deux sexes,65 à 74 ans,Total de la population des minorités visibles,64.6
2016,Nouvelle-Écosse,Les deux sexes,65 à 74 ans,Not a visible minority,68.0
2016,Nouvelle-Écosse,Les deux sexes,65 à 74 ans,Total identité autochtone,55.1
2016,Nouvelle-Écosse,Les deux sexes,65 à 74 ans,First Nations (North American Indian),58.7
2016,Nouvelle-Écosse,Les deux sexes,65 à 74 ans,data.M�tis,52.7
2016,Nouvelle-Écosse,Les deux sexes,65 à 74 ans,Inuk (Inuit),54.5
2016,Nouvelle-Écosse,Les deux sexes,65 à 74 ans,Identité non autochtone,68.3
2016,Nouvelle-Écosse,Les deux sexes,75 ans et plus,"Total, toutes les personnes",53.8
2016,Nouvelle-Écosse,Les deux sexes,75 ans et plus,Non-immigrants,51.6
2016,Nouvelle-Écosse,Les deux sexes,75 ans et plus,Immigrants,77.2
