Year,Géographie,Type de région,Mode d'occupation,Select housing-vulnerable populations,GeoCode,Value
2018,"St. John's, Terre-Neuve-et-Labrador",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,1,
2018,"St. John's, Terre-Neuve-et-Labrador",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,1,3.9
2018,"St. John's, Terre-Neuve-et-Labrador",Région métropolitaine de recensement,Locataire,,1,26.0
2018,"St. John's, Terre-Neuve-et-Labrador",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,1,23.0
2018,"St. John's, Terre-Neuve-et-Labrador",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,1,38.0
2018,"Halifax, Nouvelle-Écosse",Région métropolitaine de recensement,"Total, mode d'occupation",,205,12.3
2018,"Halifax, Nouvelle-Écosse",Région métropolitaine de recensement,Propriétaire,,205,4.6
2018,"Halifax, Nouvelle-Écosse",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,205,3.3
2018,"Halifax, Nouvelle-Écosse",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,205,4.8
2018,"Halifax, Nouvelle-Écosse",Région métropolitaine de recensement,Locataire,,205,25.0
2018,"Halifax, Nouvelle-Écosse",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,205,23.0
2018,"Halifax, Nouvelle-Écosse",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,205,44.0
2018,"Moncton, Nouveau-Brunswick",Région métropolitaine de recensement,"Total, mode d'occupation",,305,8.5
2018,"Moncton, Nouveau-Brunswick",Région métropolitaine de recensement,Propriétaire,,305,3.5
2018,"Moncton, Nouveau-Brunswick",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,305,
2018,"Moncton, Nouveau-Brunswick",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,305,4.2
2018,"Moncton, Nouveau-Brunswick",Région métropolitaine de recensement,Locataire,,305,20.0
2018,"Moncton, Nouveau-Brunswick",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,305,18.5
2018,"Moncton, Nouveau-Brunswick",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,305,31.0
2018,"Québec, Québec",Région métropolitaine de recensement,"Total, mode d'occupation",,421,5.2
2018,"Québec, Québec",Région métropolitaine de recensement,Propriétaire,,421,1.2
2018,"Québec, Québec",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,421,
2018,"Québec, Québec",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,421,1.2
2018,"Québec, Québec",Région métropolitaine de recensement,Locataire,,421,11.6
2018,"Québec, Québec",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,421,11.0
2018,"Québec, Québec",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,421,16.5
2018,"Montréal, Québec",Région métropolitaine de recensement,"Total, mode d'occupation",,462,9.1
2018,"Montréal, Québec",Région métropolitaine de recensement,Propriétaire,,462,2.0
2018,"Montréal, Québec",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,462,
2018,"Montréal, Québec",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,462,2.1
2018,"Montréal, Québec",Région métropolitaine de recensement,Locataire,,462,18.3
2018,"Montréal, Québec",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,462,18.4
2018,"Montréal, Québec",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,462,17.2
2018,"Ottawa-Gatineau, Ontario/Québec",Région métropolitaine de recensement,"Total, mode d'occupation",,505,8.4
2018,"Ottawa-Gatineau, Ontario/Québec",Région métropolitaine de recensement,Propriétaire,,505,3.0
2018,"Ottawa-Gatineau, Ontario/Québec",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,505,6.9
2018,"Ottawa-Gatineau, Ontario/Québec",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,505,2.4
2018,"Ottawa-Gatineau, Ontario/Québec",Région métropolitaine de recensement,Locataire,,505,19.4
2018,"Ottawa-Gatineau, Ontario/Québec",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,505,18.1
2018,"Ottawa-Gatineau, Ontario/Québec",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,505,27.0
2018,"Toronto, Ontario",Région métropolitaine de recensement,"Total, mode d'occupation",,535,18.2
2018,"Toronto, Ontario",Région métropolitaine de recensement,Propriétaire,,535,12.8
2018,"Toronto, Ontario",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,535,14.0
2018,"Toronto, Ontario",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,535,12.7
2018,"Toronto, Ontario",Région métropolitaine de recensement,Locataire,,535,30.0
2018,"Toronto, Ontario",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,535,29.0
2018,"Toronto, Ontario",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,535,33.0
2018,"Hamilton, Ontario",Région métropolitaine de recensement,"Total, mode d'occupation",,537,10.8
2018,"Hamilton, Ontario",Région métropolitaine de recensement,Propriétaire,,537,3.5
2018,"Hamilton, Ontario",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,537,3.4
2018,"Hamilton, Ontario",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,537,3.5
2018,"Hamilton, Ontario",Région métropolitaine de recensement,Locataire,,537,29.0
2018,"Hamilton, Ontario",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,537,29.0
2018,"Hamilton, Ontario",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,537,33.0
2018,"Kitchener-Cambridge-Waterloo, Ontario",Région métropolitaine de recensement,"Total, mode d'occupation",,541,9.3
2018,"Kitchener-Cambridge-Waterloo, Ontario",Région métropolitaine de recensement,Propriétaire,,541,4.8
2018,"Kitchener-Cambridge-Waterloo, Ontario",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,541,2.8
2018,"Kitchener-Cambridge-Waterloo, Ontario",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,541,5.1
2018,"Kitchener-Cambridge-Waterloo, Ontario",Région métropolitaine de recensement,Locataire,,541,19.0
2018,"Kitchener-Cambridge-Waterloo, Ontario",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,541,18.3
2018,"Kitchener-Cambridge-Waterloo, Ontario",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,541,23.0
2018,"London, Ontario",Région métropolitaine de recensement,"Total, mode d'occupation",,555,13.3
2018,"London, Ontario",Région métropolitaine de recensement,Propriétaire,,555,8.6
2018,"London, Ontario",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,555,30.0
2018,"London, Ontario",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,555,5.7
2018,"London, Ontario",Région métropolitaine de recensement,Locataire,,555,22.0
2018,"London, Ontario",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,555,21.0
2018,"London, Ontario",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,555,29.0
2018,"Winnipeg, Manitoba",Région métropolitaine de recensement,"Total, mode d'occupation",,602,11.8
2018,"Winnipeg, Manitoba",Région métropolitaine de recensement,Propriétaire,,602,5.1
2018,"Winnipeg, Manitoba",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,602,8.9
2018,"Winnipeg, Manitoba",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,602,4.5
2018,"Winnipeg, Manitoba",Région métropolitaine de recensement,Locataire,,602,26.0
2018,"Winnipeg, Manitoba",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,602,22.0
2018,"Winnipeg, Manitoba",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,602,44.0
2018,"Regina, Saskatchewan",Région métropolitaine de recensement,"Total, mode d'occupation",,705,11.3
2018,"Regina, Saskatchewan",Région métropolitaine de recensement,Propriétaire,,705,4.7
2018,"Regina, Saskatchewan",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,705,5.6
2018,"Regina, Saskatchewan",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,705,4.5
2018,"Regina, Saskatchewan",Région métropolitaine de recensement,Locataire,,705,28.0
2018,"Regina, Saskatchewan",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,705,20.0
2018,"Regina, Saskatchewan",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,705,57.0
2018,"Saskatoon, Saskatchewan",Région métropolitaine de recensement,"Total, mode d'occupation",,725,10.3
2018,"Saskatoon, Saskatchewan",Région métropolitaine de recensement,Propriétaire,,725,4.3
2018,"Saskatoon, Saskatchewan",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,725,6.5
2018,"Saskatoon, Saskatchewan",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,725,3.9
2018,"Saskatoon, Saskatchewan",Région métropolitaine de recensement,Locataire,,725,25.0
2018,"Saskatoon, Saskatchewan",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,725,20.0
2018,"Saskatoon, Saskatchewan",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,725,50.0
2018,"Calgary, Alberta",Région métropolitaine de recensement,"Total, mode d'occupation",,825,9.9
2018,"Calgary, Alberta",Région métropolitaine de recensement,Propriétaire,,825,5.7
2018,"Calgary, Alberta",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,825,3.1
2018,"Calgary, Alberta",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,825,6.2
2018,"Calgary, Alberta",Région métropolitaine de recensement,Locataire,,825,22.0
2018,"Calgary, Alberta",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,825,19.3
2018,"Calgary, Alberta",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,825,49.0
2018,"Edmonton, Alberta",Région métropolitaine de recensement,"Total, mode d'occupation",,835,11.4
2018,"Edmonton, Alberta",Région métropolitaine de recensement,Propriétaire,,835,7.2
2018,"Edmonton, Alberta",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,835,7.0
2018,"Edmonton, Alberta",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,835,7.3
2018,"Edmonton, Alberta",Région métropolitaine de recensement,Locataire,,835,22.0
2018,"Edmonton, Alberta",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,835,18.6
2018,"Edmonton, Alberta",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,835,48.0
2018,"Vancouver, Colombie-Britannique",Région métropolitaine de recensement,"Total, mode d'occupation",,933,17.8
2018,"Vancouver, Colombie-Britannique",Région métropolitaine de recensement,Propriétaire,,933,11.8
2018,"Vancouver, Colombie-Britannique",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,933,21.0
2018,"Vancouver, Colombie-Britannique",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,933,10.3
2018,"Vancouver, Colombie-Britannique",Région métropolitaine de recensement,Locataire,,933,28.0
2018,"Vancouver, Colombie-Britannique",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,933,25.0
2018,"Vancouver, Colombie-Britannique",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,933,46.0
2018,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Région métropolitaine de recensement,"Total, mode d'occupation",,,7.2
2018,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Région métropolitaine de recensement,Propriétaire,,,2.6
2018,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,,
2018,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,2.9
2018,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Région métropolitaine de recensement,Locataire,,,18.6
2018,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,,16.9
2018,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,,30.0
2018,"Autres régions métropolitaines de recensement, Québec",Région métropolitaine de recensement,"Total, mode d'occupation",,,4.2
2018,"Autres régions métropolitaines de recensement, Québec",Région métropolitaine de recensement,Propriétaire,,,1.0
2018,"Autres régions métropolitaines de recensement, Québec",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,,
